ticket_id,customer_id,order_id,data_abertura,data_fechamento,canal_entrada,categoria_problema,status_atendimento,texto_cliente,nota_csat,tempo_primeira_resposta_minutos,custo_operacional_ticket
TKT-013900,CLI-11830,ORD-062711,2023-05-24 20:45:39,2025-12-31 23:59:00,ChatBot,Pagamento não aprovado,Em Análise,Tentei pagar três vezes e não consigo finalizar o pedido.,3.0,3.0,2.0
TKT-013901,CLI-13668,ORD-014165,2023-11-08 18:38:02,2025-12-31 23:59:00,WhatsApp,Onde está meu pedido?,Aberto,Meu rastreio não atualiza desde terça. Alguém me ajuda?,3.0,12.0,15.0
TKT-013902,CLI-12742,ORD-014996,2025-06-18 17:18:30,2025-06-20 15:18:30,WhatsApp,Onde está meu pedido?,Resolvido,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",2.0,11.0,15.0
TKT-013903,CLI-01729,ORD-042287,2024-11-25 18:06:09,2024-11-26 15:06:09,E-mail,Elogio,Resolvido,"Atendimento impecável, vocês são os melhores!",4.0,358.0,15.0
TKT-013904,CLI-12125,ORD-011819,2025-07-23 10:48:01,2025-07-25 12:48:01,E-mail,Defeito,Escalado para N2,Comprei e já veio com problema. Péssima qualidade.,4.0,274.0,15.0
TKT-013905,CLI-01729,ORD-039630,2024-08-10 19:50:16,2024-08-10 22:50:16,WhatsApp,Onde está meu pedido?,Resolvido,Comprei semana passada e nada até agora. Péssimo.,1.0,13.0,15.0
TKT-013906,CLI-11830,ORD-015216,2024-03-03 16:12:03,2024-03-06 09:12:03,E-mail,Troca de Tamanho,Resolvido,O vestido veio num tamanho diferente do que pedi.,5.0,477.0,15.0
TKT-013907,CLI-11830,ORD-044595,2025-11-06 11:06:51,2025-12-31 23:59:00,Reclame Aqui,Elogio,Em Análise,"Embalagem linda, presente perfeito. Obrigada!",5.0,1271.0,45.0
TKT-013908,CLI-01729,ORD-053918,2023-02-25 14:19:33,2023-03-01 01:19:33,WhatsApp,Defeito,Resolvido,A costura estava totalmente solta quando abri a embalagem.,3.0,15.0,15.0
TKT-013909,CLI-01729,ORD-000352,2025-08-18 11:02:37,2025-12-31 23:59:00,ChatBot,Elogio,Em Análise,"Qualidade excelente, com certeza vou comprar novamente.",2.0,1.0,2.0
TKT-013910,CLI-11830,ORD-064589,2023-10-15 07:36:15,2023-10-17 18:36:15,WhatsApp,Pagamento não aprovado,Resolvido,O boleto venceu e não consigo gerar outro.,5.0,13.0,15.0
TKT-013911,CLI-00396,ORD-003253,2025-08-08 12:11:04,2025-08-12 02:11:04,Reclame Aqui,Elogio,Resolvido,"Embalagem linda, presente perfeito. Obrigada!",5.0,127.0,45.0
TKT-013912,CLI-06160,ORD-050710,2023-06-12 16:58:13,2023-06-15 21:58:13,ChatBot,Troca de Tamanho,Escalado para N2,Como solicito a troca? O tamanho P está pequeno demais.,3.0,2.0,2.0
TKT-013913,CLI-11830,ORD-016626,2024-11-02 18:51:28,2024-11-03 05:51:28,WhatsApp,Elogio,Resolvido,"Atendimento impecável, vocês são os melhores!",3.0,11.0,15.0
TKT-013914,CLI-01729,ORD-072231,2025-09-29 11:54:48,2025-10-02 10:54:48,WhatsApp,Pagamento não aprovado,Escalado para N2,O boleto venceu e não consigo gerar outro.,3.0,7.0,15.0
TKT-013915,CLI-11830,ORD-076812,2024-06-10 12:03:43,2025-12-31 23:59:00,Reclame Aqui,Pagamento não aprovado,Aberto,O boleto venceu e não consigo gerar outro.,3.0,933.0,45.0
TKT-013916,CLI-11830,ORD-075122,2025-04-05 15:59:03,2025-12-31 23:59:00,Telefone,Troca de Tamanho,Aberto,Como solicito a troca? O tamanho P está pequeno demais.,2.0,15.0,15.0
TKT-013917,CLI-01729,ORD-044550,2025-06-05 18:13:20,2025-12-31 23:59:00,WhatsApp,Onde está meu pedido?,Aberto,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",3.0,7.0,15.0
TKT-013918,CLI-06351,ORD-059016,2025-03-26 11:59:49,2025-12-31 23:59:00,E-mail,Elogio,Aberto,"Qualidade excelente, com certeza vou comprar novamente.",4.0,183.0,15.0
TKT-013919,CLI-01729,ORD-067719,2025-11-08 21:03:55,2025-12-31 23:59:00,Telefone,Defeito,Em Análise,Comprei e já veio com problema. Péssima qualidade.,1.0,19.0,15.0
TKT-013920,CLI-01729,ORD-026818,2024-05-15 16:57:27,2024-05-18 23:57:27,ChatBot,Pagamento não aprovado,Resolvido,"Cartão recusado sem motivo, quero entender o que aconteceu.",3.0,2.0,2.0
TKT-013921,CLI-11830,ORD-019098,2023-07-31 20:08:37,2023-08-03 17:08:37,Telefone,Defeito,Resolvido,"Recebi o item danificado, quero reembolso.",2.0,16.0,15.0
TKT-013922,CLI-11830,ORD-012575,2023-03-09 16:27:33,2023-03-11 17:27:33,WhatsApp,Defeito,Resolvido,A costura estava totalmente solta quando abri a embalagem.,2.0,15.0,15.0
TKT-013923,CLI-01729,ORD-029979,2023-11-03 16:14:02,2025-12-31 23:59:00,WhatsApp,Dúvida Técnica,Em Análise,"Não consigo acessar minha conta, esqueci a senha.",4.0,4.0,15.0
TKT-013924,CLI-11830,ORD-040585,2023-06-17 11:56:08,2023-06-20 14:56:08,WhatsApp,Pagamento não aprovado,Resolvido,PIX foi debitado mas o pedido está como pendente.,3.0,15.0,15.0
TKT-013925,CLI-11830,ORD-055172,2024-10-04 20:57:02,2024-10-06 05:57:02,ChatBot,Defeito,Escalado para N2,"Recebi o item danificado, quero reembolso.",4.0,2.0,2.0
TKT-013926,CLI-11830,ORD-006524,2023-08-16 15:23:00,2023-08-19 17:23:00,Telefone,Dúvida Técnica,Resolvido,"Não consigo acessar minha conta, esqueci a senha.",5.0,7.0,15.0
TKT-013927,CLI-11830,ORD-056108,2023-03-01 11:11:30,2025-12-31 23:59:00,Reclame Aqui,Troca de Tamanho,Em Análise,"Preciso trocar o tamanho M pelo G, como faço?",3.0,943.0,45.0
TKT-013928,CLI-03910,ORD-015251,2023-02-25 14:16:57,2023-02-27 17:16:57,WhatsApp,Elogio,Resolvido,"Produto chegou antes do prazo, adorei! Parabéns.",5.0,11.0,15.0
TKT-013929,CLI-06160,ORD-052611,2025-07-13 11:03:58,2025-07-15 10:03:58,WhatsApp,Troca de Tamanho,Resolvido,"Quero fazer uma troca, o produto não serviu.",3.0,15.0,15.0
TKT-013930,CLI-11830,ORD-060628,2024-11-09 22:23:42,2025-12-31 23:59:00,WhatsApp,Troca de Tamanho,Em Análise,"Preciso trocar o tamanho M pelo G, como faço?",5.0,7.0,15.0
TKT-013931,CLI-12742,ORD-007631,2024-02-06 10:35:22,2024-02-10 02:35:22,WhatsApp,Onde está meu pedido?,Resolvido,Cadê meu produto? Já passou da data prevista.,4.0,7.0,15.0
TKT-013932,CLI-11830,ORD-050566,2025-10-07 21:51:02,2025-10-10 14:51:02,WhatsApp,Dúvida Técnica,Resolvido,O app não carrega a página de checkout.,4.0,11.0,15.0
TKT-013933,CLI-12773,ORD-036141,2023-03-29 10:02:49,2023-03-30 17:02:49,WhatsApp,Elogio,Resolvido,"Melhor loja online que já comprei, recomendo muito.",5.0,2.0,15.0
TKT-013934,CLI-11830,ORD-071497,2025-12-16 19:37:38,2025-12-31 23:59:00,E-mail,Onde está meu pedido?,Em Análise,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",4.0,284.0,15.0
TKT-013935,CLI-01729,ORD-075775,2024-11-24 11:32:59,2024-11-27 20:32:59,WhatsApp,Pagamento não aprovado,Resolvido,PIX foi debitado mas o pedido está como pendente.,2.0,7.0,15.0
TKT-013936,CLI-00200,ORD-067816,2023-08-14 15:37:09,2023-08-16 08:37:09,ChatBot,Dúvida Técnica,Resolvido,O app não carrega a página de checkout.,5.0,0.0,2.0
TKT-013937,CLI-11830,ORD-054856,2025-01-15 15:04:12,2025-01-16 03:04:12,WhatsApp,Onde está meu pedido?,Escalado para N2,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",2.0,13.0,15.0
TKT-013938,CLI-01729,ORD-034384,2025-04-29 14:54:58,2025-04-30 23:54:58,WhatsApp,Defeito,Resolvido,A costura estava totalmente solta quando abri a embalagem.,4.0,15.0,15.0
TKT-013939,CLI-11830,ORD-062668,2024-04-30 16:10:31,2024-05-04 10:10:31,ChatBot,Onde está meu pedido?,Resolvido,Meu rastreio não atualiza desde terça. Alguém me ajuda?,3.0,2.0,2.0
TKT-013940,CLI-01729,ORD-016738,2025-08-26 21:45:25,2025-08-30 19:45:25,ChatBot,Troca de Tamanho,Resolvido,"Me mandaram o tamanho errado, preciso resolver isso.",3.0,0.0,2.0
TKT-013941,CLI-11830,ORD-050089,2023-06-28 19:00:43,2023-07-02 00:00:43,E-mail,Defeito,Resolvido,O produto parou de funcionar em dois dias. Absurdo.,4.0,201.0,15.0
TKT-013942,CLI-11830,ORD-065172,2023-11-23 17:30:18,2025-12-31 23:59:00,E-mail,Defeito,Aberto,A costura estava totalmente solta quando abri a embalagem.,3.0,272.0,15.0
TKT-013943,CLI-07163,ORD-061021,2023-04-29 17:41:47,2023-05-01 14:41:47,ChatBot,Troca de Tamanho,Resolvido,Como solicito a troca? O tamanho P está pequeno demais.,3.0,2.0,2.0
TKT-013944,CLI-04627,ORD-038429,2023-09-20 09:46:18,2025-12-31 23:59:00,Telefone,Onde está meu pedido?,Em Análise,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",4.0,5.0,15.0
TKT-013945,CLI-11830,ORD-000316,2023-10-26 14:21:08,2023-10-27 05:21:08,WhatsApp,Onde está meu pedido?,Resolvido,Cadê meu produto? Já passou da data prevista.,2.0,15.0,15.0
TKT-013946,CLI-11830,ORD-052528,2025-11-03 08:01:14,2025-11-06 18:01:14,WhatsApp,Elogio,Resolvido,"Produto chegou antes do prazo, adorei! Parabéns.",3.0,11.0,15.0
TKT-013947,CLI-01729,ORD-078586,2023-04-08 12:32:52,2023-04-09 00:32:52,E-mail,Pagamento não aprovado,Escalado para N2,Tentei pagar três vezes e não consigo finalizar o pedido.,2.0,213.0,15.0
TKT-013948,CLI-10455,ORD-003375,2024-04-27 10:33:34,2024-04-30 18:33:34,E-mail,Defeito,Resolvido,O produto parou de funcionar em dois dias. Absurdo.,3.0,313.0,15.0
TKT-013949,CLI-01729,ORD-016856,2024-09-02 09:51:37,2025-12-31 23:59:00,ChatBot,Elogio,Em Análise,"Produto chegou antes do prazo, adorei! Parabéns.",5.0,0.0,2.0
TKT-013950,CLI-03910,ORD-033988,2025-10-12 14:35:41,2025-10-13 21:35:41,WhatsApp,Troca de Tamanho,Resolvido,O vestido veio num tamanho diferente do que pedi.,2.0,3.0,15.0
TKT-013951,CLI-03910,ORD-061859,2025-12-30 10:10:04,2025-12-31 23:59:00,WhatsApp,Defeito,Em Análise,O produto chegou com defeito de fabricação.,3.0,6.0,15.0
TKT-013952,CLI-01729,ORD-002341,2025-04-15 17:52:21,2025-04-18 03:52:21,E-mail,Dúvida Técnica,Resolvido,O app não carrega a página de checkout.,2.0,379.0,15.0
TKT-013953,CLI-07163,ORD-059230,2025-12-08 14:58:23,2025-12-08 23:58:23,WhatsApp,Onde está meu pedido?,Resolvido,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",2.0,13.0,15.0
TKT-013954,CLI-01729,ORD-002958,2025-05-19 10:57:47,2025-12-31 23:59:00,WhatsApp,Defeito,Em Análise,A costura estava totalmente solta quando abri a embalagem.,2.0,4.0,15.0
TKT-013955,CLI-11830,ORD-010629,2025-12-03 20:03:46,2025-12-05 06:03:46,WhatsApp,Troca de Tamanho,Resolvido,O vestido veio num tamanho diferente do que pedi.,3.0,14.0,15.0
TKT-013956,CLI-11830,ORD-056976,2025-02-26 18:18:49,2025-03-01 23:18:49,ChatBot,Defeito,Resolvido,Comprei e já veio com problema. Péssima qualidade.,2.0,2.0,2.0
TKT-013957,CLI-14211,ORD-031115,2023-04-10 11:10:40,2023-04-11 04:10:40,E-mail,Dúvida Técnica,Resolvido,O app não carrega a página de checkout.,5.0,140.0,15.0
TKT-013958,CLI-14837,ORD-076896,2024-03-26 09:06:32,2024-03-26 18:06:32,ChatBot,Onde está meu pedido?,Resolvido,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",4.0,2.0,2.0
TKT-013959,CLI-06351,ORD-023263,2024-12-13 12:22:20,2024-12-17 12:22:20,Telefone,Defeito,Escalado para N2,"Recebi o item danificado, quero reembolso.",3.0,5.0,15.0
TKT-013960,CLI-12742,ORD-019195,2024-01-26 09:00:22,2024-01-30 03:00:22,WhatsApp,Dúvida Técnica,Resolvido,Como aplico o cupom de desconto?,4.0,11.0,15.0
TKT-013961,CLI-02474,ORD-053049,2023-11-20 11:03:20,2023-11-22 15:03:20,Telefone,Defeito,Escalado para N2,A costura estava totalmente solta quando abri a embalagem.,2.0,19.0,15.0
TKT-013962,CLI-12360,ORD-003484,2024-10-30 09:35:27,2025-12-31 23:59:00,E-mail,Defeito,Aberto,"Recebi o item danificado, quero reembolso.",4.0,403.0,15.0
TKT-013963,CLI-13668,ORD-052159,2025-11-13 17:45:07,2025-11-17 09:45:07,E-mail,Onde está meu pedido?,Resolvido,Meu rastreio não atualiza desde terça. Alguém me ajuda?,3.0,157.0,15.0
TKT-013964,CLI-01729,ORD-056476,2023-02-23 07:09:12,2023-02-25 14:09:12,WhatsApp,Dúvida Técnica,Resolvido,O app não carrega a página de checkout.,4.0,14.0,15.0
TKT-013965,CLI-11830,ORD-064677,2025-05-04 10:59:47,2025-05-07 18:59:47,ChatBot,Elogio,Resolvido,"Produto chegou antes do prazo, adorei! Parabéns.",5.0,1.0,2.0
TKT-013966,CLI-04441,ORD-033995,2025-03-13 14:44:34,2025-12-31 23:59:00,E-mail,Elogio,Em Análise,"Qualidade excelente, com certeza vou comprar novamente.",5.0,91.0,15.0
TKT-013967,CLI-01729,ORD-025276,2025-12-03 09:01:57,2025-12-05 07:01:57,ChatBot,Dúvida Técnica,Resolvido,Como adiciono um endereço diferente para entrega?,4.0,0.0,2.0
TKT-013968,CLI-14211,ORD-071492,2025-11-12 16:24:40,2025-12-31 23:59:00,ChatBot,Dúvida Técnica,Aberto,Como aplico o cupom de desconto?,4.0,2.0,2.0
TKT-013969,CLI-00583,ORD-057543,2025-04-27 18:44:15,2025-04-30 11:44:15,ChatBot,Troca de Tamanho,Resolvido,"Me mandaram o tamanho errado, preciso resolver isso.",3.0,2.0,2.0
TKT-013970,CLI-11830,ORD-072873,2024-08-16 15:19:56,2024-08-18 20:19:56,Reclame Aqui,Dúvida Técnica,Resolvido,Como aplico o cupom de desconto?,3.0,1246.0,45.0
TKT-013971,CLI-11830,ORD-040711,2023-09-11 12:13:41,2023-09-15 08:13:41,E-mail,Elogio,Resolvido,"Qualidade excelente, com certeza vou comprar novamente.",5.0,310.0,15.0
TKT-013972,CLI-12360,ORD-076233,2024-09-18 19:16:56,2024-09-20 15:16:56,WhatsApp,Troca de Tamanho,Resolvido,Como solicito a troca? O tamanho P está pequeno demais.,4.0,6.0,15.0
TKT-013973,CLI-04627,ORD-008749,2025-05-01 19:12:12,2025-12-31 23:59:00,E-mail,Onde está meu pedido?,Aberto,Comprei semana passada e nada até agora. Péssimo.,3.0,117.0,15.0
TKT-013974,CLI-11830,ORD-028462,2025-10-08 11:14:20,2025-10-08 23:14:20,ChatBot,Troca de Tamanho,Resolvido,Como solicito a troca? O tamanho P está pequeno demais.,2.0,1.0,2.0
TKT-013975,CLI-01729,ORD-025244,2025-05-22 13:21:59,2025-05-26 11:21:59,Reclame Aqui,Troca de Tamanho,Resolvido,"Preciso trocar o tamanho M pelo G, como faço?",5.0,428.0,45.0
TKT-013976,CLI-01729,ORD-061224,2023-08-31 07:03:26,2023-09-02 16:03:26,E-mail,Pagamento não aprovado,Resolvido,"Cartão recusado sem motivo, quero entender o que aconteceu.",2.0,271.0,15.0
TKT-013977,CLI-06351,ORD-074107,2024-11-14 15:47:51,2024-11-16 14:47:51,Reclame Aqui,Pagamento não aprovado,Resolvido,"Cartão recusado sem motivo, quero entender o que aconteceu.",3.0,333.0,45.0
TKT-013978,CLI-11830,ORD-011894,2023-12-30 20:44:40,2024-01-02 10:44:40,Telefone,Troca de Tamanho,Resolvido,"Quero fazer uma troca, o produto não serviu.",3.0,12.0,15.0
TKT-013979,CLI-01729,ORD-029408,2023-01-15 21:47:27,2023-01-19 04:47:27,Telefone,Onde está meu pedido?,Escalado para N2,Comprei semana passada e nada até agora. Péssimo.,3.0,3.0,15.0
TKT-013980,CLI-11830,ORD-073834,2023-09-06 14:11:20,2025-12-31 23:59:00,WhatsApp,Onde está meu pedido?,Em Análise,Meu rastreio não atualiza desde terça. Alguém me ajuda?,5.0,2.0,15.0
TKT-013981,CLI-00583,ORD-025789,2023-05-16 22:47:42,2023-05-16 23:47:42,WhatsApp,Dúvida Técnica,Resolvido,Como aplico o cupom de desconto?,5.0,6.0,15.0
TKT-013982,CLI-12360,ORD-005440,2025-07-30 08:26:42,2025-08-01 06:26:42,E-mail,Dúvida Técnica,Resolvido,O app não carrega a página de checkout.,2.0,205.0,15.0
TKT-013983,CLI-14211,ORD-072306,2023-11-10 20:00:39,2023-11-11 06:00:39,WhatsApp,Pagamento não aprovado,Escalado para N2,Tentei pagar três vezes e não consigo finalizar o pedido.,3.0,7.0,15.0
TKT-013984,CLI-11830,ORD-033490,2023-11-27 13:35:04,2025-12-31 23:59:00,WhatsApp,Onde está meu pedido?,Aberto,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",4.0,5.0,15.0
TKT-013985,CLI-14600,ORD-008413,2025-11-30 17:30:15,2025-12-31 23:59:00,Telefone,Onde está meu pedido?,Em Análise,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",5.0,9.0,15.0
TKT-013986,CLI-11830,ORD-014339,2024-03-05 21:06:16,2024-03-07 16:06:16,E-mail,Elogio,Resolvido,"Produto chegou antes do prazo, adorei! Parabéns.",4.0,127.0,15.0
TKT-013987,CLI-03277,ORD-010788,2023-01-16 13:33:40,2023-01-18 20:33:40,WhatsApp,Elogio,Resolvido,"Embalagem linda, presente perfeito. Obrigada!",4.0,12.0,15.0
TKT-013988,CLI-11830,ORD-046255,2023-11-26 22:15:37,2023-11-29 22:15:37,E-mail,Troca de Tamanho,Escalado para N2,"Preciso trocar o tamanho M pelo G, como faço?",3.0,349.0,15.0
TKT-013989,CLI-06351,ORD-022324,2023-05-21 13:58:34,2023-05-25 05:58:34,WhatsApp,Troca de Tamanho,Resolvido,"Quero fazer uma troca, o produto não serviu.",1.0,4.0,15.0
TKT-013990,CLI-13093,ORD-074042,2023-05-08 15:32:09,2025-12-31 23:59:00,WhatsApp,Pagamento não aprovado,Em Análise,Tentei pagar três vezes e não consigo finalizar o pedido.,3.0,10.0,15.0
TKT-013991,CLI-01729,ORD-025892,2023-04-07 19:14:10,2023-04-10 12:14:10,E-mail,Onde está meu pedido?,Resolvido,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",3.0,297.0,15.0
TKT-013992,CLI-11830,ORD-018456,2024-11-10 12:57:58,2025-12-31 23:59:00,E-mail,Defeito,Aberto,O produto parou de funcionar em dois dias. Absurdo.,5.0,432.0,15.0
TKT-013993,CLI-01729,ORD-022544,2023-08-22 10:43:40,2025-12-31 23:59:00,Reclame Aqui,Defeito,Aberto,"Recebi o item danificado, quero reembolso.",3.0,1428.0,45.0
TKT-013994,CLI-11830,ORD-042806,2024-02-11 21:30:17,2024-02-13 10:30:17,WhatsApp,Troca de Tamanho,Resolvido,Como solicito a troca? O tamanho P está pequeno demais.,1.0,15.0,15.0
TKT-013995,CLI-01729,ORD-007905,2025-08-26 09:18:19,2025-12-31 23:59:00,E-mail,Dúvida Técnica,Em Análise,Como adiciono um endereço diferente para entrega?,4.0,190.0,15.0
TKT-013996,CLI-11830,ORD-073815,2024-04-23 11:37:18,2024-04-26 19:37:18,WhatsApp,Onde está meu pedido?,Resolvido,Cadê meu produto? Já passou da data prevista.,3.0,8.0,15.0
TKT-013997,CLI-01729,ORD-028551,2025-11-02 21:33:44,2025-11-04 08:33:44,E-mail,Pagamento não aprovado,Resolvido,PIX foi debitado mas o pedido está como pendente.,2.0,66.0,15.0
TKT-013998,CLI-11830,ORD-014280,2024-07-15 08:17:04,2025-12-31 23:59:00,WhatsApp,Elogio,Aberto,"Atendimento impecável, vocês são os melhores!",4.0,2.0,15.0
TKT-013999,CLI-09483,ORD-003470,2024-03-23 08:54:15,2024-03-26 17:54:15,Telefone,Elogio,Resolvido,"Melhor loja online que já comprei, recomendo muito.",4.0,19.0,15.0
TKT-014000,CLI-11830,ORD-017762,2025-04-11 10:51:58,2025-04-15 03:51:58,WhatsApp,Troca de Tamanho,Resolvido,Como solicito a troca? O tamanho P está pequeno demais.,4.0,5.0,15.0
TKT-014001,CLI-11830,ORD-079246,2023-04-01 08:51:48,2023-04-05 06:51:48,E-mail,Elogio,Resolvido,"Qualidade excelente, com certeza vou comprar novamente.",5.0,100.0,15.0
TKT-014002,CLI-14211,ORD-070267,2023-04-24 08:19:20,2025-12-31 23:59:00,WhatsApp,Defeito,Em Análise,Comprei e já veio com problema. Péssima qualidade.,2.0,7.0,15.0
TKT-014003,CLI-11830,ORD-042645,2024-12-17 20:41:33,2024-12-17 22:41:33,E-mail,Troca de Tamanho,Resolvido,Como solicito a troca? O tamanho P está pequeno demais.,3.0,460.0,15.0
TKT-014004,CLI-14211,ORD-061484,2024-06-29 20:36:05,2024-07-02 11:36:05,WhatsApp,Onde está meu pedido?,Escalado para N2,Comprei semana passada e nada até agora. Péssimo.,3.0,6.0,15.0
TKT-014005,CLI-11830,ORD-021385,2025-05-22 10:54:13,2025-12-31 23:59:00,WhatsApp,Defeito,Em Análise,O produto chegou com defeito de fabricação.,3.0,4.0,15.0
TKT-014006,CLI-11830,ORD-060551,2025-11-03 16:07:50,2025-11-05 15:07:50,ChatBot,Defeito,Resolvido,"Recebi o item danificado, quero reembolso.",5.0,3.0,2.0
TKT-014007,CLI-11830,ORD-056913,2024-03-13 11:26:16,2024-03-14 13:26:16,WhatsApp,Pagamento não aprovado,Resolvido,O boleto venceu e não consigo gerar outro.,3.0,14.0,15.0
TKT-014008,CLI-03910,ORD-030558,2024-11-12 07:03:17,2024-11-12 14:03:17,Reclame Aqui,Onde está meu pedido?,Resolvido,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",3.0,621.0,45.0
TKT-014009,CLI-02474,ORD-025194,2024-07-19 16:44:03,2024-07-21 17:44:03,Telefone,Troca de Tamanho,Resolvido,"Preciso trocar o tamanho M pelo G, como faço?",1.0,11.0,15.0
TKT-014010,CLI-11830,ORD-070838,2025-12-17 09:43:35,2025-12-19 12:43:35,Telefone,Onde está meu pedido?,Escalado para N2,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",3.0,10.0,15.0
TKT-014011,CLI-01729,ORD-008075,2025-07-13 22:07:37,2025-07-15 07:07:37,ChatBot,Pagamento não aprovado,Resolvido,PIX foi debitado mas o pedido está como pendente.,3.0,1.0,2.0
TKT-014012,CLI-11830,ORD-013095,2025-10-30 21:20:22,2025-11-02 00:20:22,ChatBot,Elogio,Escalado para N2,"Qualidade excelente, com certeza vou comprar novamente.",4.0,1.0,2.0
TKT-014013,CLI-11830,ORD-059003,2023-11-08 22:10:24,2025-12-31 23:59:00,E-mail,Elogio,Aberto,"Produto chegou antes do prazo, adorei! Parabéns.",5.0,357.0,15.0
TKT-014014,CLI-01729,ORD-028733,2025-05-07 12:57:36,2025-05-08 02:57:36,E-mail,Troca de Tamanho,Resolvido,Como solicito a troca? O tamanho P está pequeno demais.,3.0,283.0,15.0
TKT-014015,CLI-14211,ORD-014479,2023-11-15 07:01:29,2025-12-31 23:59:00,WhatsApp,Elogio,Em Análise,"Embalagem linda, presente perfeito. Obrigada!",5.0,2.0,15.0
TKT-014016,CLI-14211,ORD-078342,2023-09-17 16:35:09,2025-12-31 23:59:00,E-mail,Onde está meu pedido?,Em Análise,Comprei semana passada e nada até agora. Péssimo.,5.0,267.0,15.0
TKT-014017,CLI-11830,ORD-025064,2025-11-20 18:44:49,2025-11-22 04:44:49,E-mail,Onde está meu pedido?,Resolvido,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",2.0,83.0,15.0
TKT-014018,CLI-11830,ORD-068289,2023-01-31 21:45:37,2025-12-31 23:59:00,Reclame Aqui,Defeito,Aberto,A costura estava totalmente solta quando abri a embalagem.,4.0,711.0,45.0
TKT-014019,CLI-11830,ORD-039551,2025-12-04 21:37:39,2025-12-06 19:37:39,ChatBot,Pagamento não aprovado,Resolvido,PIX foi debitado mas o pedido está como pendente.,3.0,1.0,2.0
TKT-014020,CLI-11830,ORD-059366,2023-06-26 12:41:52,2023-06-29 05:41:52,E-mail,Defeito,Resolvido,A costura estava totalmente solta quando abri a embalagem.,1.0,383.0,15.0
TKT-014021,CLI-01729,ORD-071507,2025-06-26 09:05:45,2025-06-26 22:05:45,E-mail,Onde está meu pedido?,Resolvido,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",3.0,371.0,15.0
